User_ID,Age,Gender,Country,Subscription_Status,Total_WatchTime,Device
SF_501,23,MALE,FRANCE,Free,424,Tablet
SF_502,33,MALE,UK,Free,50,Desktop
SF_503,46,MALE,UK,Subscriber,16,Tablet
SF_504,9,MALE,CANADA,Free,210,Tablet
SF_505,33,MALE,UK,Free,283,Mobile
SF_506,29,MALE,UK,Free,442,Mobile
SF_507,33,FEMALE,UK,Free,378,Tablet
SF_508,12,MALE,INDIA,Subscriber,135,Desktop
SF_509,24,MALE,FRANCE,Free,339,Mobile
SF_510,51,MALE,CANADA,Free,324,Mobile
SF_511,26,FEMALE,UK,Free,321,Smart TV
SF_512,25,MALE,FRANCE,Subscriber,280,Tablet
SF_513,22,MALE,ITALY,Free,458,Smart TV
SF_514,57,MALE,FRANCE,Free,257,Mobile
SF_515,57,MALE,USA,Free,20,Smart TV
SF_516,51,FEMALE,INDIA,Free,484,Smart TV
SF_517,11,FEMALE,INDIA,Free,403,Smart TV
SF_518,55,FEMALE,CANADA,Free,319,Desktop
SF_519,51,FEMALE,ITALY,Subscriber,464,Desktop
SF_520,23,FEMALE,CANADA,Free,311,Tablet
SF_521,9,MALE,INDIA,Subscriber,212,Desktop
SF_522,48,MALE,INDIA,Subscriber,198,Smart TV
SF_523,40,MALE,FRANCE,Free,238,Desktop
SF_524,30,MALE,FRANCE,Free,208,Smart TV
SF_525,36,MALE,INDIA,Free,384,Mobile
SF_526,11,MALE,INDIA,Free,231,Mobile
SF_527,53,FEMALE,INDIA,Subscriber,452,Smart TV
SF_528,23,FEMALE,FRANCE,Free,86,Desktop
SF_529,58,MALE,FRANCE,Subscriber,421,Smart TV
SF_530,25,MALE,CANADA,Free,198,Tablet
SF_531,41,FEMALE,INDIA,Free,210,Desktop
SF_532,46,MALE,CANADA,Subscriber,221,Mobile
SF_533,36,MALE,INDIA,Subscriber,49,Desktop
SF_534,10,MALE,USA,Subscriber,69,Smart TV
SF_535,65,MALE,UK,Free,253,Mobile
SF_536,40,MALE,ITALY,Free,395,Mobile
SF_537,24,MALE,FRANCE,Subscriber,10,Desktop
SF_538,52,MALE,CANADA,Free,123,Mobile
SF_539,24,MALE,INDIA,Free,31,Desktop
SF_540,16,MALE,ITALY,Subscriber,489,Mobile
SF_541,15,FEMALE,INDIA,Free,330,Desktop
SF_542,13,MALE,CANADA,Subscriber,440,Tablet
SF_543,11,MALE,UK,Free,108,Smart TV
SF_544,22,MALE,CANADA,Free,308,Smart TV
SF_545,12,MALE,FRANCE,Subscriber,318,Mobile
SF_546,42,FEMALE,INDIA,Subscriber,89,Tablet
SF_547,44,MALE,INDIA,Free,169,Mobile
SF_548,21,FEMALE,INDIA,Subscriber,342,Smart TV
SF_549,44,MALE,CANADA,Free,268,Desktop
SF_550,10,MALE,FRANCE,Free,320,Mobile
SF_551,47,MALE,INDIA,Subscriber,372,Mobile
SF_552,36,MALE,USA,Free,300,Tablet
SF_553,31,MALE,ITALY,Free,21,Desktop
SF_554,14,MALE,FRANCE,Free,484,Tablet
SF_555,9,MALE,INDIA,Free,125,Desktop
SF_556,59,FEMALE,INDIA,Free,62,Smart TV
SF_557,45,MALE,USA,Subscriber,79,Mobile
SF_558,43,MALE,FRANCE,Subscriber,491,Mobile
SF_559,47,FEMALE,FRANCE,Subscriber,474,Mobile
SF_560,42,MALE,FRANCE,Subscriber,89,Desktop
SF_561,19,FEMALE,CANADA,Free,292,Smart TV
SF_562,10,MALE,CANADA,Free,251,Tablet
SF_563,38,MALE,ITALY,Subscriber,332,Smart TV
SF_564,41,MALE,USA,Free,30,Smart TV
SF_565,48,MALE,ITALY,Subscriber,381,Desktop
SF_566,43,MALE,ITALY,Subscriber,94,Desktop
SF_567,47,MALE,USA,Free,300,Tablet
SF_568,35,FEMALE,USA,Subscriber,187,Mobile
SF_569,43,FEMALE,UK,Subscriber,390,Smart TV
SF_570,38,MALE,CANADA,Free,299,Mobile
SF_571,58,MALE,USA,Subscriber,471,Desktop
SF_572,18,MALE,USA,Free,168,Smart TV
SF_573,57,FEMALE,UK,Subscriber,472,Mobile
SF_574,54,MALE,USA,Free,225,Desktop
SF_575,54,MALE,UK,Free,461,Smart TV
SF_576,25,FEMALE,FRANCE,Subscriber,314,Mobile
SF_577,55,MALE,UK,Free,258,Smart TV
SF_578,36,MALE,INDIA,Subscriber,294,Smart TV
SF_579,28,MALE,FRANCE,Subscriber,417,Tablet
SF_580,36,MALE,CANADA,Free,343,Mobile
SF_581,57,MALE,UK,Free,301,Tablet
SF_582,44,MALE,USA,Free,213,Tablet
SF_583,37,FEMALE,USA,Subscriber,125,Smart TV
SF_584,26,FEMALE,INDIA,Subscriber,382,Desktop
SF_585,49,MALE,USA,Subscriber,310,Smart TV
SF_586,60,MALE,CANADA,Subscriber,148,Smart TV
SF_587,17,MALE,FRANCE,Free,473,Mobile
SF_588,29,FEMALE,INDIA,Free,315,Mobile
SF_589,44,MALE,INDIA,Free,156,Mobile
SF_590,51,FEMALE,CANADA,Subscriber,94,Mobile
SF_591,52,MALE,CANADA,Free,97,Tablet
SF_592,46,MALE,USA,Free,23,Desktop
SF_593,35,FEMALE,CANADA,Subscriber,500,Mobile
SF_594,30,FEMALE,USA,Free,22,Desktop
SF_595,38,MALE,FRANCE,Free,269,Smart TV
SF_596,35,FEMALE,FRANCE,Free,193,Desktop
SF_597,25,MALE,UK,Free,313,Desktop
SF_598,58,MALE,UK,Subscriber,192,Tablet
SF_599,47,MALE,UK,Subscriber,32,Mobile
SF_600,24,MALE,USA,Subscriber,322,Smart TV
SF_601,42,FEMALE,USA,Free,33,Desktop
SF_602,12,FEMALE,USA,Free,14,Mobile
SF_603,35,FEMALE,UK,Free,158,Desktop
SF_604,62,MALE,UK,Subscriber,383,Smart TV
SF_605,14,FEMALE,FRANCE,Free,98,Mobile
SF_606,51,FEMALE,UK,Free,328,Smart TV
SF_607,28,MALE,INDIA,Free,88,Mobile
SF_608,62,MALE,FRANCE,Subscriber,49,Mobile
SF_609,50,MALE,USA,Subscriber,427,Smart TV
SF_610,11,MALE,UK,Subscriber,320,Smart TV
SF_611,31,MALE,ITALY,Free,37,Smart TV
SF_612,49,MALE,UK,Subscriber,236,Tablet
SF_613,47,MALE,ITALY,Free,101,Desktop
SF_614,35,MALE,INDIA,Free,446,Mobile
SF_615,61,MALE,USA,Free,402,Smart TV
SF_616,56,MALE,UK,Free,75,Desktop
SF_617,41,FEMALE,UK,Subscriber,373,Smart TV
SF_618,14,MALE,UK,Free,471,Tablet
SF_619,36,FEMALE,FRANCE,Free,134,Mobile
SF_620,20,MALE,UK,Free,24,Mobile
SF_621,19,MALE,UK,Free,242,Desktop
SF_622,63,MALE,FRANCE,Subscriber,445,Tablet
SF_623,33,MALE,USA,Free,21,Smart TV
SF_624,36,MALE,INDIA,Subscriber,140,Desktop
SF_625,50,FEMALE,USA,Free,306,Desktop
SF_626,58,MALE,INDIA,Free,482,Mobile
SF_627,16,MALE,CANADA,Subscriber,459,Mobile
SF_628,44,FEMALE,FRANCE,Subscriber,237,Smart TV
SF_629,55,FEMALE,INDIA,Subscriber,282,Tablet
SF_630,32,FEMALE,FRANCE,Subscriber,266,Desktop
SF_631,20,MALE,CANADA,Free,99,Mobile
SF_632,30,MALE,UK,Subscriber,175,Desktop
SF_633,53,MALE,CANADA,Free,245,Tablet
SF_634,51,FEMALE,CANADA,Free,460,Desktop
SF_635,14,MALE,FRANCE,Subscriber,479,Desktop
SF_636,53,MALE,CANADA,Subscriber,452,Mobile
SF_637,57,MALE,FRANCE,Subscriber,417,Smart TV
SF_638,23,MALE,INDIA,Subscriber,270,Tablet
SF_639,30,MALE,ITALY,Free,101,Smart TV
SF_640,44,MALE,CANADA,Free,318,Desktop
SF_641,18,FEMALE,UK,Free,145,Smart TV
SF_642,48,FEMALE,ITALY,Subscriber,145,Mobile
SF_643,64,MALE,ITALY,Free,410,Desktop
SF_644,36,MALE,INDIA,Subscriber,94,Tablet
SF_645,32,MALE,ITALY,Free,186,Mobile
SF_646,47,MALE,UK,Subscriber,87,Desktop
SF_647,62,MALE,USA,Subscriber,116,Desktop
SF_648,29,FEMALE,CANADA,Subscriber,412,Smart TV
SF_649,36,MALE,CANADA,Free,417,Tablet
SF_650,34,MALE,FRANCE,Subscriber,389,Mobile
SF_651,21,MALE,INDIA,Subscriber,117,Desktop
SF_652,35,MALE,UK,Subscriber,151,Mobile
SF_653,39,MALE,FRANCE,Free,170,Smart TV
SF_654,19,MALE,FRANCE,Free,401,Mobile
SF_655,23,FEMALE,CANADA,Free,47,Smart TV
SF_656,23,FEMALE,FRANCE,Subscriber,377,Smart TV
SF_657,33,FEMALE,FRANCE,Free,496,Desktop
SF_658,16,FEMALE,FRANCE,Subscriber,344,Mobile
SF_659,35,FEMALE,UK,Free,372,Smart TV
SF_660,23,MALE,UK,Subscriber,297,Desktop
SF_661,12,MALE,INDIA,Free,441,Mobile
SF_662,16,MALE,FRANCE,Free,464,Tablet
SF_663,21,FEMALE,UK,Subscriber,435,Desktop
SF_664,42,MALE,USA,Subscriber,164,Mobile
SF_665,28,MALE,USA,Subscriber,380,Smart TV
SF_666,59,FEMALE,INDIA,Free,215,Tablet
SF_667,17,MALE,CANADA,Free,81,Smart TV
SF_668,53,FEMALE,UK,Subscriber,218,Desktop
SF_669,19,MALE,CANADA,Free,389,Mobile
SF_670,47,MALE,UK,Subscriber,122,Desktop
SF_671,31,MALE,INDIA,Subscriber,27,Smart TV
SF_672,33,MALE,FRANCE,Free,281,Smart TV
SF_673,36,MALE,USA,Subscriber,59,Mobile
SF_674,64,MALE,FRANCE,Subscriber,223,Smart TV
SF_675,57,MALE,FRANCE,Subscriber,75,Mobile
SF_676,45,MALE,FRANCE,Subscriber,92,Tablet
SF_677,61,MALE,INDIA,Free,26,Desktop
SF_678,54,MALE,INDIA,Free,193,Mobile
SF_679,34,MALE,USA,Free,139,Tablet
SF_680,24,MALE,FRANCE,Free,292,Mobile
SF_681,53,MALE,ITALY,Subscriber,327,Smart TV
SF_682,30,MALE,USA,Subscriber,317,Tablet
SF_683,58,MALE,UK,Free,238,Tablet
SF_684,16,MALE,UK,Subscriber,34,Tablet
SF_685,62,MALE,UK,Free,142,Mobile
SF_686,59,MALE,USA,Subscriber,232,Tablet
SF_687,34,FEMALE,FRANCE,Subscriber,441,Smart TV
SF_688,29,MALE,USA,Subscriber,325,Desktop
SF_689,51,FEMALE,USA,Free,480,Desktop
SF_690,17,MALE,UK,Subscriber,104,Mobile
SF_691,32,MALE,ITALY,Subscriber,146,Tablet
SF_692,44,FEMALE,ITALY,Free,289,Mobile
SF_693,62,MALE,UK,Subscriber,325,Smart TV
SF_694,23,MALE,UK,Subscriber,363,Mobile
SF_695,61,FEMALE,USA,Free,106,Mobile
SF_696,53,MALE,FRANCE,Free,210,Smart TV
SF_697,51,FEMALE,ITALY,Free,147,Smart TV
SF_698,52,MALE,FRANCE,Free,407,Mobile
SF_699,46,MALE,UK,Subscriber,462,Mobile
SF_700,24,MALE,CANADA,Free,426,Mobile
SF_701,60,FEMALE,CANADA,Subscriber,450,Smart TV
SF_702,57,MALE,CANADA,Free,340,Smart TV
SF_703,42,FEMALE,CANADA,Subscriber,258,Smart TV
SF_704,23,FEMALE,ITALY,Subscriber,110,Mobile
SF_705,58,MALE,FRANCE,Subscriber,88,Mobile
SF_706,51,MALE,USA,Subscriber,195,Tablet
SF_707,26,MALE,USA,Subscriber,395,Tablet
SF_708,13,MALE,INDIA,Free,64,Tablet
SF_709,29,MALE,FRANCE,Subscriber,251,Mobile
SF_710,44,MALE,USA,Free,32,Desktop
SF_711,59,MALE,USA,Subscriber,389,Tablet
SF_712,44,MALE,ITALY,Free,160,Tablet
SF_713,12,MALE,CANADA,Free,424,Smart TV
SF_714,14,MALE,CANADA,Subscriber,195,Tablet
SF_715,36,MALE,FRANCE,Free,495,Smart TV
SF_716,31,MALE,UK,Free,164,Desktop
SF_717,18,MALE,INDIA,Free,218,Mobile
SF_718,9,MALE,ITALY,Subscriber,473,Desktop
SF_719,55,MALE,INDIA,Free,14,Tablet
SF_720,57,MALE,INDIA,Subscriber,73,Mobile
SF_721,62,FEMALE,CANADA,Free,400,Desktop
SF_722,50,MALE,ITALY,Free,412,Smart TV
SF_723,56,MALE,ITALY,Subscriber,225,Mobile
SF_724,39,MALE,USA,Subscriber,336,Tablet
SF_725,36,MALE,CANADA,Subscriber,63,Desktop
SF_726,38,FEMALE,UK,Subscriber,228,Mobile
SF_727,46,MALE,UK,Free,164,Tablet
SF_728,34,MALE,ITALY,Subscriber,28,Mobile
SF_729,46,MALE,USA,Free,498,Smart TV
SF_730,29,MALE,ITALY,Subscriber,162,Desktop
SF_731,33,MALE,USA,Subscriber,252,Smart TV
SF_732,24,MALE,FRANCE,Subscriber,382,Mobile
SF_733,48,MALE,USA,Free,381,Desktop
SF_734,29,MALE,INDIA,Free,426,Mobile
SF_735,10,MALE,ITALY,Free,157,Mobile
SF_736,13,MALE,INDIA,Free,316,Desktop
SF_737,29,MALE,USA,Free,126,Desktop
SF_738,49,MALE,ITALY,Free,459,Tablet
SF_739,56,MALE,ITALY,Subscriber,22,Desktop
SF_740,49,MALE,ITALY,Free,336,Desktop
SF_741,15,MALE,USA,Free,347,Tablet
SF_742,15,MALE,CANADA,Free,144,Smart TV
SF_743,36,FEMALE,FRANCE,Free,50,Tablet
SF_744,31,MALE,CANADA,Subscriber,76,Mobile
SF_745,34,MALE,ITALY,Subscriber,236,Desktop
SF_746,63,FEMALE,UK,Free,171,Desktop
SF_747,19,MALE,INDIA,Free,27,Desktop
SF_748,48,MALE,UK,Subscriber,453,Mobile
SF_749,35,MALE,UK,Free,436,Mobile
SF_750,65,FEMALE,INDIA,Free,376,Mobile
SF_751,13,FEMALE,FRANCE,Subscriber,121,Mobile
SF_752,41,FEMALE,UK,Free,23,Smart TV
SF_753,16,MALE,FRANCE,Subscriber,460,Mobile
SF_754,18,MALE,INDIA,Free,101,Desktop
SF_755,24,FEMALE,UK,Subscriber,294,Mobile
SF_756,40,MALE,INDIA,Free,428,Desktop
SF_757,23,MALE,CANADA,Subscriber,140,Desktop
SF_758,9,MALE,CANADA,Free,172,Mobile
SF_759,50,FEMALE,CANADA,Subscriber,205,Smart TV
SF_760,57,MALE,CANADA,Free,18,Tablet
SF_761,30,MALE,INDIA,Free,389,Mobile
SF_762,21,MALE,UK,Free,130,Mobile
SF_763,11,MALE,UK,Free,24,Desktop
SF_764,22,MALE,USA,Free,459,Desktop
SF_765,51,MALE,CANADA,Free,27,Desktop
SF_766,21,FEMALE,CANADA,Subscriber,376,Smart TV
SF_767,49,MALE,INDIA,Free,341,Smart TV
SF_768,60,MALE,USA,Subscriber,246,Desktop
SF_769,36,MALE,INDIA,Free,251,Tablet
SF_770,21,MALE,USA,Free,116,Tablet
SF_771,40,FEMALE,USA,Free,499,Desktop
SF_772,54,MALE,FRANCE,Free,287,Desktop
SF_773,17,MALE,FRANCE,Free,46,Tablet
SF_774,15,MALE,CANADA,Subscriber,105,Desktop
SF_775,29,MALE,UK,Free,89,Mobile
SF_776,27,FEMALE,UK,Free,125,Tablet
SF_777,10,MALE,INDIA,Subscriber,91,Mobile
SF_778,20,MALE,FRANCE,Subscriber,406,Smart TV
SF_779,30,MALE,UK,Subscriber,388,Mobile
SF_780,34,MALE,USA,Subscriber,37,Desktop
SF_781,12,MALE,ITALY,Free,33,Mobile
SF_782,61,MALE,UK,Subscriber,244,Smart TV
SF_783,24,MALE,FRANCE,Subscriber,335,Desktop
SF_784,57,MALE,USA,Subscriber,489,Desktop
SF_785,60,MALE,INDIA,Subscriber,479,Desktop
SF_786,28,MALE,CANADA,Subscriber,55,Mobile
SF_787,13,MALE,CANADA,Subscriber,487,Smart TV
SF_788,28,MALE,INDIA,Subscriber,287,Mobile
SF_789,45,MALE,FRANCE,Free,163,Mobile
SF_790,31,MALE,USA,Free,283,Smart TV
SF_791,47,MALE,INDIA,Free,207,Mobile
SF_792,15,MALE,INDIA,Free,471,Mobile
SF_793,58,FEMALE,UK,Subscriber,197,Desktop
SF_794,49,MALE,CANADA,Subscriber,52,Desktop
SF_795,39,FEMALE,FRANCE,Free,448,Mobile
SF_796,44,MALE,FRANCE,Subscriber,441,Smart TV
SF_797,32,FEMALE,INDIA,Free,124,Smart TV
SF_798,60,FEMALE,ITALY,Subscriber,352,Mobile
SF_799,48,FEMALE,INDIA,Subscriber,60,Smart TV
SF_800,26,FEMALE,USA,Subscriber,345,Smart TV
SF_801,54,FEMALE,INDIA,Free,489,Tablet
SF_802,43,MALE,FRANCE,Free,53,Tablet
SF_803,60,MALE,USA,Subscriber,305,Mobile
SF_804,22,MALE,ITALY,Subscriber,286,Mobile
SF_805,58,MALE,ITALY,Subscriber,116,Desktop
SF_806,31,MALE,USA,Subscriber,421,Mobile
SF_807,63,MALE,UK,Free,129,Mobile
SF_808,32,MALE,ITALY,Free,220,Tablet
SF_809,36,MALE,CANADA,Subscriber,410,Mobile
SF_810,40,MALE,ITALY,Free,171,Smart TV
SF_811,13,MALE,CANADA,Free,266,Desktop
SF_812,46,MALE,INDIA,Free,371,Tablet
SF_813,20,MALE,INDIA,Free,370,Desktop
SF_814,35,FEMALE,ITALY,Subscriber,59,Mobile
SF_815,65,MALE,CANADA,Subscriber,312,Tablet
SF_816,54,MALE,ITALY,Free,485,Desktop
SF_817,50,MALE,FRANCE,Free,28,Mobile
SF_818,18,MALE,FRANCE,Free,142,Mobile
SF_819,45,MALE,USA,Free,304,Desktop
SF_820,22,MALE,FRANCE,Subscriber,300,Desktop
SF_821,47,MALE,CANADA,Free,122,Mobile
SF_822,27,FEMALE,ITALY,Free,219,Tablet
SF_823,23,MALE,UK,Free,388,Tablet
SF_824,54,MALE,INDIA,Free,471,Tablet
SF_825,34,MALE,ITALY,Free,62,Tablet
SF_826,18,FEMALE,USA,Subscriber,20,Mobile
SF_827,38,MALE,UK,Subscriber,173,Smart TV
SF_828,36,MALE,USA,Free,422,Desktop
SF_829,45,MALE,INDIA,Subscriber,351,Smart TV
SF_830,9,MALE,ITALY,Subscriber,177,Tablet
SF_831,42,FEMALE,USA,Free,38,Tablet
SF_832,49,MALE,ITALY,Free,341,Smart TV
SF_833,24,MALE,CANADA,Free,34,Desktop
SF_834,18,FEMALE,USA,Free,211,Tablet
SF_835,27,MALE,INDIA,Free,195,Smart TV
SF_836,45,MALE,USA,Subscriber,427,Tablet
SF_837,28,MALE,FRANCE,Free,179,Desktop
SF_838,10,MALE,USA,Free,244,Desktop
SF_839,59,MALE,CANADA,Free,362,Desktop
SF_840,21,FEMALE,FRANCE,Free,350,Smart TV
SF_841,19,FEMALE,USA,Subscriber,413,Mobile
SF_842,50,FEMALE,UK,Subscriber,164,Mobile
SF_843,21,MALE,USA,Subscriber,217,Desktop
SF_844,12,MALE,USA,Subscriber,47,Tablet
SF_845,15,FEMALE,USA,Subscriber,408,Smart TV
SF_846,51,MALE,USA,Free,15,Tablet
SF_847,46,FEMALE,USA,Subscriber,375,Desktop
SF_848,22,MALE,INDIA,Free,331,Smart TV
SF_849,22,MALE,FRANCE,Subscriber,200,Smart TV
SF_850,14,MALE,FRANCE,Free,277,Tablet
SF_851,43,MALE,UK,Subscriber,450,Desktop
SF_852,12,MALE,ITALY,Subscriber,295,Tablet
SF_853,64,MALE,UK,Subscriber,250,Mobile
SF_854,14,FEMALE,ITALY,Subscriber,141,Mobile
SF_855,45,FEMALE,USA,Free,154,Tablet
SF_856,35,FEMALE,INDIA,Free,103,Smart TV
SF_857,59,MALE,ITALY,Free,359,Mobile
SF_858,17,MALE,USA,Subscriber,202,Desktop
SF_859,40,MALE,USA,Subscriber,239,Desktop
SF_860,48,MALE,CANADA,Free,111,Desktop
SF_861,24,MALE,CANADA,Subscriber,160,Desktop
SF_862,49,MALE,INDIA,Subscriber,306,Smart TV
SF_863,64,MALE,CANADA,Subscriber,428,Desktop
SF_864,28,FEMALE,INDIA,Free,70,Smart TV
SF_865,20,MALE,UK,Free,265,Smart TV
SF_866,15,MALE,UK,Free,67,Smart TV
SF_867,9,MALE,UK,Free,69,Smart TV
SF_868,28,MALE,FRANCE,Free,403,Smart TV
SF_869,9,MALE,FRANCE,Free,438,Mobile
SF_870,45,FEMALE,USA,Subscriber,288,Mobile
SF_871,38,MALE,USA,Free,361,Mobile
SF_872,25,MALE,FRANCE,Free,109,Mobile
SF_873,15,MALE,CANADA,Subscriber,103,Desktop
SF_874,9,MALE,UK,Free,248,Desktop
SF_875,15,MALE,FRANCE,Free,224,Desktop
SF_876,52,MALE,UK,Subscriber,433,Mobile
SF_877,39,MALE,UK,Free,242,Desktop
SF_878,60,MALE,UK,Free,479,Smart TV
SF_879,42,MALE,USA,Free,469,Smart TV
SF_880,40,MALE,USA,Free,416,Smart TV
SF_881,54,MALE,INDIA,Free,164,Smart TV
SF_882,16,MALE,FRANCE,Free,179,Tablet
SF_883,32,FEMALE,UK,Subscriber,288,Tablet
SF_884,50,MALE,FRANCE,Free,282,Smart TV
SF_885,16,MALE,USA,Subscriber,485,Desktop
SF_886,50,FEMALE,FRANCE,Subscriber,179,Smart TV
SF_887,36,FEMALE,USA,Subscriber,403,Smart TV
SF_888,18,FEMALE,FRANCE,Subscriber,429,Mobile
SF_889,41,MALE,UK,Free,425,Desktop
SF_890,62,MALE,USA,Subscriber,363,Mobile
SF_891,63,MALE,CANADA,Free,215,Tablet
SF_892,12,MALE,USA,Free,208,Tablet
SF_893,20,FEMALE,CANADA,Free,269,Mobile
SF_894,57,MALE,USA,Subscriber,121,Mobile
SF_895,14,MALE,USA,Subscriber,177,Tablet
SF_896,26,MALE,FRANCE,Subscriber,444,Smart TV
SF_897,52,MALE,USA,Free,293,Smart TV
SF_898,21,MALE,INDIA,Subscriber,78,Smart TV
SF_899,19,FEMALE,ITALY,Free,320,Desktop
SF_900,53,FEMALE,ITALY,Free,224,Tablet
SF_901,19,FEMALE,CANADA,Subscriber,399,Tablet
SF_902,37,MALE,INDIA,Subscriber,381,Mobile
SF_903,16,MALE,INDIA,Subscriber,332,Mobile
SF_904,21,MALE,INDIA,Free,367,Tablet
SF_905,34,FEMALE,FRANCE,Subscriber,342,Tablet
SF_906,62,MALE,FRANCE,Subscriber,126,Smart TV
SF_907,13,FEMALE,INDIA,Free,13,Mobile
SF_908,10,FEMALE,USA,Subscriber,353,Tablet
SF_909,26,MALE,INDIA,Free,331,Mobile
SF_910,41,FEMALE,UK,Free,288,Smart TV
SF_911,16,MALE,INDIA,Subscriber,491,Desktop
SF_912,18,FEMALE,INDIA,Free,165,Desktop
SF_913,64,MALE,INDIA,Free,353,Mobile
SF_914,39,FEMALE,INDIA,Free,134,Desktop
SF_915,44,MALE,INDIA,Subscriber,116,Desktop
SF_916,30,FEMALE,USA,Free,192,Desktop
SF_917,41,MALE,INDIA,Subscriber,463,Mobile
SF_918,60,FEMALE,INDIA,Free,125,Mobile
SF_919,39,FEMALE,INDIA,Free,108,Smart TV
SF_920,30,MALE,CANADA,Free,191,Tablet
SF_921,15,MALE,UK,Subscriber,497,Tablet
SF_922,63,MALE,INDIA,Subscriber,357,Smart TV
SF_923,56,MALE,INDIA,Subscriber,350,Tablet
SF_924,61,MALE,ITALY,Free,194,Desktop
SF_925,52,FEMALE,USA,Subscriber,65,Mobile
SF_926,44,MALE,INDIA,Subscriber,220,Mobile
SF_927,36,FEMALE,FRANCE,Subscriber,33,Tablet
SF_928,42,FEMALE,FRANCE,Subscriber,30,Tablet
SF_929,28,MALE,INDIA,Free,18,Smart TV
SF_930,20,MALE,INDIA,Free,100,Tablet
SF_931,60,FEMALE,USA,Subscriber,102,Smart TV
SF_932,27,FEMALE,CANADA,Subscriber,471,Tablet
SF_933,28,MALE,UK,Free,350,Smart TV
SF_934,31,FEMALE,INDIA,Free,234,Tablet
SF_935,36,MALE,INDIA,Subscriber,495,Tablet
SF_936,43,MALE,INDIA,Free,479,Mobile
SF_937,44,MALE,ITALY,Free,326,Smart TV
SF_938,14,FEMALE,CANADA,Free,250,Desktop
SF_939,57,FEMALE,INDIA,Subscriber,286,Mobile
SF_940,12,MALE,ITALY,Free,277,Desktop
SF_941,34,MALE,USA,Subscriber,289,Smart TV
SF_942,34,FEMALE,FRANCE,Subscriber,464,Smart TV
SF_943,17,FEMALE,INDIA,Free,64,Desktop
SF_944,22,MALE,USA,Free,53,Smart TV
SF_945,31,MALE,FRANCE,Subscriber,461,Desktop
SF_946,21,MALE,UK,Subscriber,429,Desktop
SF_947,29,MALE,UK,Subscriber,354,Mobile
SF_948,60,MALE,UK,Free,159,Smart TV
SF_949,46,MALE,CANADA,Subscriber,26,Desktop
SF_950,63,MALE,CANADA,Free,239,Smart TV
SF_951,17,MALE,FRANCE,Subscriber,383,Mobile
SF_952,54,MALE,CANADA,Subscriber,81,Desktop
SF_953,42,MALE,UK,Free,358,Smart TV
SF_954,20,FEMALE,UK,Subscriber,255,Smart TV
SF_955,37,FEMALE,CANADA,Subscriber,252,Tablet
SF_956,54,MALE,CANADA,Subscriber,108,Smart TV
SF_957,39,MALE,UK,Free,161,Desktop
SF_958,49,MALE,USA,Free,271,Mobile
SF_959,16,MALE,FRANCE,Subscriber,343,Smart TV
SF_960,36,MALE,UK,Subscriber,467,Smart TV
SF_961,39,MALE,ITALY,Subscriber,215,Tablet
SF_962,16,FEMALE,FRANCE,Free,274,Desktop
SF_963,38,MALE,INDIA,Free,333,Tablet
SF_964,33,MALE,UK,Free,321,Desktop
SF_965,41,MALE,INDIA,Free,250,Desktop
SF_966,28,MALE,CANADA,Free,272,Desktop
SF_967,60,FEMALE,UK,Subscriber,321,Smart TV
SF_968,14,MALE,CANADA,Subscriber,37,Tablet
SF_969,54,FEMALE,USA,Free,211,Tablet
SF_970,40,MALE,ITALY,Free,185,Tablet
SF_971,24,MALE,INDIA,Free,200,Desktop
SF_972,58,MALE,CANADA,Free,258,Tablet
SF_973,61,FEMALE,FRANCE,Free,186,Mobile
SF_974,18,MALE,FRANCE,Subscriber,105,Smart TV
SF_975,33,MALE,UK,Free,153,Mobile
SF_976,45,MALE,INDIA,Subscriber,358,Desktop
SF_977,12,MALE,INDIA,Free,215,Desktop
SF_978,46,MALE,CANADA,Free,195,Mobile
SF_979,58,MALE,UK,Subscriber,475,Mobile
SF_980,10,MALE,UK,Subscriber,194,Mobile
SF_981,23,MALE,UK,Subscriber,423,Tablet
SF_982,16,FEMALE,UK,Free,191,Desktop
SF_983,53,FEMALE,INDIA,Subscriber,25,Tablet
SF_984,61,MALE,CANADA,Free,321,Desktop
SF_985,46,MALE,FRANCE,Subscriber,165,Mobile
SF_986,30,FEMALE,CANADA,Free,238,Tablet
SF_987,44,FEMALE,USA,Subscriber,500,Tablet
SF_988,17,MALE,CANADA,Subscriber,265,Desktop
SF_989,49,MALE,UK,Free,197,Desktop
SF_990,46,MALE,CANADA,Free,55,Mobile
SF_991,28,FEMALE,INDIA,Subscriber,139,Desktop
SF_992,18,FEMALE,CANADA,Subscriber,245,Mobile
SF_993,9,MALE,UK,Subscriber,10,Mobile
SF_994,14,MALE,INDIA,Free,321,Tablet
SF_995,61,FEMALE,ITALY,Subscriber,139,Smart TV
SF_996,28,MALE,USA,Subscriber,303,Smart TV
SF_997,65,MALE,USA,Subscriber,484,Smart TV
SF_998,24,MALE,CANADA,Free,238,Desktop
SF_999,45,MALE,CANADA,Subscriber,207,Smart TV
SF_1000,23,FEMALE,FRANCE,Free,373,Desktop
SF_1001,43,MALE,FRANCE,Subscriber,249,Mobile
SF_1002,56,MALE,USA,Free,30,Tablet
SF_1003,42,MALE,FRANCE,Subscriber,203,Tablet
SF_1004,39,MALE,INDIA,Free,453,Tablet
SF_1005,9,MALE,USA,Subscriber,475,Smart TV
